;variable;value
0;mu1;0.30338675
1;mu1;0.29410207
2;mu1;0.2948207
3;mu1;0.29995844
4;mu1;0.30387247
5;mu1;0.29663226
6;mu1;0.29650998
7;mu1;0.2904322
8;mu1;0.29984027
9;mu1;0.30560917
10;mu1;0.31201014
11;mu1;0.29454517
12;mu1;0.30198714
13;mu1;0.3000186
14;mu1;0.2903607
15;mu1;0.29556745
16;mu1;0.3052652
17;mu1;0.29447478
18;mu1;0.29794815
19;mu1;0.3003716
20;mu1;0.29977387
21;mu1;0.29956788
22;mu1;0.2953412
23;mu1;0.29109246
24;mu1;0.30048987
25;mu1;0.30740586
26;mu1;0.29381874
27;mu1;0.30246806
28;mu1;0.2963407
29;mu1;0.30752322
30;mu1;0.30943927
31;mu1;0.30152878
32;mu1;0.3116327
33;mu1;0.3047378
34;mu1;0.30256635
35;mu1;0.30842578
36;mu1;0.29353544
37;mu1;0.29559094
38;mu1;0.29846922
39;mu1;0.29756752
40;mu1;0.29054528
41;mu1;0.3000745
42;mu1;0.30603686
43;mu1;0.30946064
44;mu1;0.3021988
45;mu1;0.3050229
46;mu1;0.29089612
47;mu1;0.29902086
48;mu1;0.30667758
49;mu1;0.29762015
50;mu2;90.53753
51;mu2;90.3818
52;mu2;91.33586
53;mu2;89.59313
54;mu2;91.061676
55;mu2;89.94387
56;mu2;90.448135
57;mu2;89.88695
58;mu2;90.827736
59;mu2;89.75478
60;mu2;90.31716
61;mu2;89.78706
62;mu2;90.062904
63;mu2;89.980354
64;mu2;89.582954
65;mu2;90.398155
66;mu2;90.459595
67;mu2;90.52253
68;mu2;90.589485
69;mu2;89.39047
70;mu2;89.77392
71;mu2;90.4666
72;mu2;89.87451
73;mu2;89.69699
74;mu2;89.7002
75;mu2;90.70114
76;mu2;90.11488
77;mu2;89.50579
78;mu2;90.21687
79;mu2;90.46001
80;mu2;90.529976
81;mu2;90.43322
82;mu2;90.14213
83;mu2;90.29511
84;mu2;90.18452
85;mu2;90.17015
86;mu2;90.08036
87;mu2;89.46333
88;mu2;88.97699
89;mu2;89.33804
90;mu2;89.97784
91;mu2;90.062454
92;mu2;89.99979
93;mu2;89.39221
94;mu2;89.02092
95;mu2;90.334175
96;mu2;90.14435
97;mu2;90.555916
98;mu2;88.88753
99;mu2;89.37564
100;mu3;7.3094316
101;mu3;7.4667883
102;mu3;7.7310615
103;mu3;7.541548
104;mu3;7.6058617
105;mu3;7.2501183
106;mu3;7.35596
107;mu3;7.340243
108;mu3;7.6305532
109;mu3;7.464591
110;mu3;7.368532
111;mu3;7.7389402
112;mu3;7.449231
113;mu3;7.712656
114;mu3;7.4345613
115;mu3;7.435361
116;mu3;7.6847076
117;mu3;7.450406
118;mu3;7.4720855
119;mu3;7.693984
120;mu3;7.2680945
121;mu3;7.637699
122;mu3;7.4396324
123;mu3;7.5720973
124;mu3;7.4715447
125;mu3;7.526848
126;mu3;7.462468
127;mu3;7.5916452
128;mu3;7.47623
129;mu3;7.6684804
130;mu3;7.58288
131;mu3;7.2680483
132;mu3;7.7180023
133;mu3;7.6512423
134;mu3;7.746963
135;mu3;7.605916
136;mu3;7.644512
137;mu3;7.3820496
138;mu3;7.5604444
139;mu3;7.3756795
140;mu3;7.1970944
141;mu3;7.3004513
142;mu3;7.94678
143;mu3;7.3759747
144;mu3;7.454105
145;mu3;7.8187776
146;mu3;7.4342947
147;mu3;7.5891137
148;mu3;7.409191
149;mu3;7.581427
150;gamma2_1;0.0023323116
151;gamma2_1;0.003215123
152;gamma2_1;0.0029232297
153;gamma2_1;0.0018883875
154;gamma2_1;0.003239845
155;gamma2_1;0.00213798
