;variable;value
0;mu1;0.30359432
1;mu1;0.29412887
2;mu1;0.29475424
3;mu1;0.29960617
4;mu1;0.30171537
5;mu1;0.29724404
6;mu1;0.29526493
7;mu1;0.29031953
8;mu1;0.3006604
9;mu1;0.30500403
10;mu1;0.3121914
11;mu1;0.29233992
12;mu1;0.3019671
13;mu1;0.3010468
14;mu1;0.2896007
15;mu1;0.29470715
16;mu1;0.30485356
17;mu1;0.294334
18;mu1;0.29780927
19;mu1;0.3002018
20;mu1;0.3015607
21;mu1;0.30014604
22;mu1;0.2959175
23;mu1;0.2910815
24;mu1;0.29985997
25;mu1;0.307205
26;mu1;0.29406217
27;mu1;0.30370334
28;mu1;0.29658526
29;mu1;0.30755138
30;mu1;0.3090799
31;mu1;0.3029938
32;mu1;0.3108273
33;mu1;0.30487707
34;mu1;0.3024167
35;mu1;0.3083893
36;mu1;0.29290903
37;mu1;0.296576
38;mu1;0.2981882
39;mu1;0.29706943
40;mu1;0.29185843
41;mu1;0.29953986
42;mu1;0.3065619
43;mu1;0.30997854
44;mu1;0.30185097
45;mu1;0.3055728
46;mu1;0.2912532
47;mu1;0.2980968
48;mu1;0.30543983
49;mu1;0.29765832
50;mu2;90.54129
51;mu2;90.37846
52;mu2;91.29857
53;mu2;89.55246
54;mu2;90.85978
55;mu2;89.969574
56;mu2;90.355774
57;mu2;89.80738
58;mu2;90.8528
59;mu2;89.719215
60;mu2;90.34022
61;mu2;89.611015
62;mu2;90.019104
63;mu2;90.10286
64;mu2;89.459206
65;mu2;90.341705
66;mu2;90.38543
67;mu2;90.58011
68;mu2;90.546074
69;mu2;89.40281
70;mu2;89.93128
71;mu2;90.533676
72;mu2;89.8806
73;mu2;89.75271
74;mu2;89.69333
75;mu2;90.6521
76;mu2;90.13173
77;mu2;89.69428
78;mu2;90.220955
79;mu2;90.51671
80;mu2;90.511444
81;mu2;90.54305
82;mu2;90.096985
83;mu2;90.30636
84;mu2;90.09755
85;mu2;90.15669
86;mu2;90.003
87;mu2;89.54223
88;mu2;89.02584
89;mu2;89.387985
90;mu2;90.075676
91;mu2;90.00633
92;mu2;90.08777
93;mu2;89.41903
94;mu2;89.03328
95;mu2;90.390724
96;mu2;90.19383
97;mu2;90.542534
98;mu2;88.73778
99;mu2;89.36839
100;mu3;7.3037996
101;mu3;7.4643397
102;mu3;7.709671
103;mu3;7.5208683
104;mu3;7.4843554
105;mu3;7.275498
106;mu3;7.2894487
107;mu3;7.338423
108;mu3;7.684405
109;mu3;7.4335265
110;mu3;7.391453
111;mu3;7.6347055
112;mu3;7.4420924
113;mu3;7.761622
114;mu3;7.392212
115;mu3;7.381823
116;mu3;7.6685057
117;mu3;7.431822
118;mu3;7.4586105
119;mu3;7.689071
120;mu3;7.3591623
121;mu3;7.6716733
122;mu3;7.468131
123;mu3;7.5605483
124;mu3;7.4251795
125;mu3;7.525602
126;mu3;7.4665504
127;mu3;7.6800814
128;mu3;7.4869685
129;mu3;7.669648
130;mu3;7.5492167
131;mu3;7.3349533
132;mu3;7.66885
133;mu3;7.668769
134;mu3;7.722759
135;mu3;7.6014113
136;mu3;7.5951247
137;mu3;7.419015
138;mu3;7.533042
139;mu3;7.350018
140;mu3;7.2491007
141;mu3;7.2706075
142;mu3;7.979726
143;mu3;7.409851
144;mu3;7.4507647
145;mu3;7.8479314
146;mu3;7.4572716
147;mu3;7.5528336
148;mu3;7.3319263
149;mu3;7.57024
150;gamma2_1;0.002245723
151;gamma2_1;0.0031846259
152;gamma2_1;0.0028693376
153;gamma2_1;0.0019011697
154;gamma2_1;0.0031760607
155;gamma2_1;0.0021757435
156;gamma2_1;0.0019856833
157;gamma2_1;0.0035821637
158;gamma2_1;0.0027588964
159;gamma2_1;0.0028840546
160;gamma2_1;0.0023680185
161;gamma2_1;0.0022449938
162;gamma2_1;0.0030653027
163;gamma2_1;0.0028973971
164;gamma2_1;0.0026809846
165;gamma2_1;0.0023573977
166;gamma2_1;0.0020119606
167;gamma2_1;0.0018733317
168;gamma2_1;0.002622823
169;gamma2_1;0.0021601242
170;gamma2_1;0.0023949821
171;gamma2_1;0.003114566
172;gamma2_1;0.0028299703
173;gamma2_1;0.0026084138
174;gamma2_1;0.003173746
175;gamma2_1;0.0021630821
176;gamma2_1;0.0029195182
177;gamma2_1;0.0019681053
178;gamma2_1;0.0027523579
179;gamma2_1;0.0020550075
180;gamma2_1;0.0025220835
181;gamma2_1;0.0027115408
182;gamma2_1;0.0021864045
183;gamma2_1;0.002927238
184;gamma2_1;0.0029170206
185;gamma2_1;0.002456911
186;gamma2_1;0.0027170838
187;gamma2_1;0.0027557402
188;gamma2_1;0.0022415558
189;gamma2_1;0.002505428
190;gamma2_1;0.0023360983
191;gamma2_1;0.0030303614
192;gamma2_1;0.0020514873
193;gamma2_1;0.002778178
194;gamma2_1;0.0023278298
195;gamma2_1;0.0030660871
196;gamma2_1;0.0023603966
197;gamma2_1;0.001606007
198;gamma2_1;0.002336905
199;gamma2_1;0.0026965023
200;gamma2_2;19.103834
201;gamma2_2;15.154452
202;gamma2_2;19.377789
203;gamma2_2;14.665478
204;gamma2_2;17.385204
