;variable;value
324;alpha;5.651098
325;alpha;7.2564034
326;alpha;2.8384593
327;alpha;9.100926
328;alpha;-5.3038206
329;alpha;9.594374
330;alpha;7.5624075
331;alpha;12.892436
332;alpha;-0.84844476
333;alpha;-0.38876373
334;alpha;8.940582
335;alpha;5.9653454
336;alpha;9.792368
337;alpha;12.275443
338;alpha;6.8635325
339;alpha;7.9047637
340;alpha;5.5189033
341;alpha;6.334592
342;alpha;7.319574
343;alpha;6.8803244
344;alpha;6.9446964
345;alpha;3.252842
346;alpha;7.049771
347;alpha;6.777052
348;alpha;6.6453342
349;alpha;1.3316219
