;variable;value
0;mu1;0.30438644
1;mu1;0.29438958
2;mu1;0.29471675
3;mu1;0.30029285
4;mu1;0.302775
5;mu1;0.29767776
6;mu1;0.29630655
7;mu1;0.29078263
8;mu1;0.30025455
9;mu1;0.3052612
10;mu1;0.3121088
11;mu1;0.29344165
12;mu1;0.30284142
13;mu1;0.30088586
14;mu1;0.28983843
15;mu1;0.2963394
16;mu1;0.30448565
17;mu1;0.2944418
18;mu1;0.29775342
19;mu1;0.30028948
20;mu1;0.30142164
21;mu1;0.30037656
22;mu1;0.29575282
23;mu1;0.29103693
24;mu1;0.29912126
25;mu1;0.3070184
26;mu1;0.29347524
27;mu1;0.3031494
28;mu1;0.29711828
29;mu1;0.30745274
30;mu1;0.30901453
31;mu1;0.30118823
32;mu1;0.31115627
33;mu1;0.30494982
34;mu1;0.30348587
35;mu1;0.30829048
36;mu1;0.29431748
37;mu1;0.2950631
38;mu1;0.2980899
39;mu1;0.2982054
40;mu1;0.2906932
41;mu1;0.30017117
42;mu1;0.30685824
43;mu1;0.31050268
44;mu1;0.3018589
45;mu1;0.30456105
46;mu1;0.2915465
47;mu1;0.29857156
48;mu1;0.3073268
49;mu1;0.29687762
50;mu2;90.60372
51;mu2;90.44641
52;mu2;91.329155
53;mu2;89.592735
54;mu2;90.96624
55;mu2;90.08303
56;mu2;90.458694
57;mu2;89.893845
58;mu2;90.8108
59;mu2;89.71848
60;mu2;90.38727
61;mu2;89.72454
62;mu2;90.10412
63;mu2;90.08891
64;mu2;89.48916
65;mu2;90.4727
66;mu2;90.42907
67;mu2;90.56118
68;mu2;90.56682
69;mu2;89.429276
70;mu2;89.87248
71;mu2;90.56291
72;mu2;89.862686
73;mu2;89.7062
74;mu2;89.62997
75;mu2;90.658936
76;mu2;90.05878
77;mu2;89.62744
78;mu2;90.26163
79;mu2;90.45357
80;mu2;90.526924
81;mu2;90.33305
82;mu2;90.07586
83;mu2;90.31602
84;mu2;90.23202
85;mu2;90.2045
86;mu2;90.13556
87;mu2;89.39842
88;mu2;89.01217
89;mu2;89.382065
90;mu2;90.00296
91;mu2;90.11638
92;mu2;90.070816
93;mu2;89.46048
94;mu2;89.04592
95;mu2;90.30452
96;mu2;90.156425
97;mu2;90.52512
98;mu2;88.97291
99;mu2;89.321
100;mu3;7.357018
101;mu3;7.485297
102;mu3;7.711274
103;mu3;7.566762
104;mu3;7.5429573
105;mu3;7.296935
106;mu3;7.365544
107;mu3;7.3573513
108;mu3;7.659781
109;mu3;7.442894
110;mu3;7.3897696
111;mu3;7.6836996
112;mu3;7.4880724
113;mu3;7.7539563
114;mu3;7.4110613
115;mu3;7.4668694
116;mu3;7.6369567
117;mu3;7.442397
118;mu3;7.463229
119;mu3;7.6956224
120;mu3;7.327569
121;mu3;7.693005
122;mu3;7.4597425
123;mu3;7.5569825
124;mu3;7.426574
125;mu3;7.5056705
126;mu3;7.425926
127;mu3;7.6417327
128;mu3;7.5195355
129;mu3;7.6653957
130;mu3;7.548897
131;mu3;7.256703
132;mu3;7.6741753
133;mu3;7.6681876
134;mu3;7.7766066
135;mu3;7.5914392
136;mu3;7.6971436
137;mu3;7.3433924
138;mu3;7.5338597
139;mu3;7.40344
140;mu3;7.2095394
141;mu3;7.312949
142;mu3;7.991069
143;mu3;7.4390764
144;mu3;7.4582777
145;mu3;7.805085
146;mu3;7.472233
147;mu3;7.5750084
148;mu3;7.433099
149;mu3;7.537197
150;gamma2_1;0.0021758438
151;gamma2_1;0.0031104907
152;gamma2_1;0.0028668577
153;gamma2_1;0.0018820189
154;gamma2_1;0.0032238965
155;gamma2_1;0.002118349
156;gamma2_1;0.00210125
157;gamma2_1;0.0034776079
158;gamma2_1;0.0026513296
159;gamma2_1;0.0029662251
160;gamma2_1;0.0023500475
161;gamma2_1;0.0021525242
162;gamma2_1;0.0030038601
163;gamma2_1;0.0028591545
164;gamma2_1;0.0027296501
165;gamma2_1;0.0023523238
166;gamma2_1;0.0019620003
167;gamma2_1;0.0018443922
168;gamma2_1;0.0025725586
169;gamma2_1;0.0021212646
170;gamma2_1;0.0023305335
171;gamma2_1;0.0031533092
172;gamma2_1;0.0028894353
173;gamma2_1;0.002637122
174;gamma2_1;0.0031309205
175;gamma2_1;0.002072656
176;gamma2_1;0.0028968414
177;gamma2_1;0.0020291954
178;gamma2_1;0.0028413255
179;gamma2_1;0.002001184
180;gamma2_1;0.002453513
181;gamma2_1;0.0027090474
182;gamma2_1;0.00215094
183;gamma2_1;0.0028883892
184;gamma2_1;0.0028971403
185;gamma2_1;0.0024697066
186;gamma2_1;0.002886023
187;gamma2_1;0.0026922899
188;gamma2_1;0.0022515992
189;gamma2_1;0.0025106755
190;gamma2_1;0.0024038074
191;gamma2_1;0.0030287742
192;gamma2_1;0.0019956632
193;gamma2_1;0.00265719
194;gamma2_1;0.0024010513
195;gamma2_1;0.003106688
196;gamma2_1;0.0023789876
