;variable;value
0;mu1;0.30337152
1;mu1;0.29460776
2;mu1;0.2930516
3;mu1;0.3003119
4;mu1;0.3027365
5;mu1;0.29768828
6;mu1;0.2958954
7;mu1;0.2907634
8;mu1;0.29988563
9;mu1;0.30531782
10;mu1;0.31235895
11;mu1;0.29398987
12;mu1;0.30299738
13;mu1;0.30130348
14;mu1;0.29023695
15;mu1;0.29654816
16;mu1;0.30586463
17;mu1;0.29337543
18;mu1;0.29866084
19;mu1;0.30032292
20;mu1;0.2997551
21;mu1;0.30010352
22;mu1;0.29465932
23;mu1;0.2900221
24;mu1;0.30058676
25;mu1;0.3065346
26;mu1;0.29395816
27;mu1;0.30273566
28;mu1;0.29708725
29;mu1;0.30707937
30;mu1;0.30993393
31;mu1;0.30101222
32;mu1;0.31054792
33;mu1;0.30562437
34;mu1;0.30280122
35;mu1;0.3087107
36;mu1;0.2937189
37;mu1;0.29591626
38;mu1;0.2979923
39;mu1;0.2979793
40;mu1;0.2909862
41;mu1;0.30014104
42;mu1;0.3069635
43;mu1;0.31017604
44;mu1;0.30230302
45;mu1;0.30481046
46;mu1;0.2913088
47;mu1;0.29769304
48;mu1;0.3069618
49;mu1;0.29729962
50;mu2;90.53185
51;mu2;90.48349
52;mu2;91.17073
53;mu2;89.665115
54;mu2;90.9706
55;mu2;90.07241
56;mu2;90.41689
57;mu2;89.871086
58;mu2;90.75825
59;mu2;89.73365
60;mu2;90.32631
61;mu2;89.74593
62;mu2;90.17756
63;mu2;90.12696
64;mu2;89.54076
65;mu2;90.49099
66;mu2;90.48204
67;mu2;90.48509
68;mu2;90.630226
69;mu2;89.42594
70;mu2;89.778915
71;mu2;90.563385
72;mu2;89.84333
73;mu2;89.619934
74;mu2;89.75308
75;mu2;90.57794
76;mu2;90.07851
77;mu2;89.57151
78;mu2;90.261284
79;mu2;90.43806
80;mu2;90.596855
81;mu2;90.33321
82;mu2;90.08469
83;mu2;90.371605
84;mu2;90.21607
85;mu2;90.20529
86;mu2;90.06373
87;mu2;89.4984
88;mu2;89.01611
89;mu2;89.40743
90;mu2;90.04957
91;mu2;90.03677
92;mu2;90.07502
93;mu2;89.40403
94;mu2;89.09881
95;mu2;90.310135
96;mu2;90.21791
97;mu2;90.453514
98;mu2;88.90104
99;mu2;89.28907
100;mu3;7.3161983
101;mu3;7.496237
102;mu3;7.63392
103;mu3;7.557984
104;mu3;7.536922
105;mu3;7.308659
106;mu3;7.3352404
