;variable;value
0;mu1;0.30134133
1;mu1;0.29489455
2;mu1;0.29572797
3;mu1;0.3017174
4;mu1;0.29988936
5;mu1;0.29618838
6;mu1;0.29523388
7;mu1;0.2910948
8;mu1;0.29965675
9;mu1;0.3037252
10;mu1;0.31390128
11;mu1;0.29328257
12;mu1;0.30311897
13;mu1;0.3007567
14;mu1;0.29033208
15;mu1;0.29521403
16;mu1;0.3058191
17;mu1;0.29277122
18;mu1;0.29671773
19;mu1;0.3014345
20;mu1;0.30032435
21;mu1;0.30178767
22;mu1;0.29394984
23;mu1;0.2884838
24;mu1;0.30036578
25;mu1;0.30637914
26;mu1;0.29337627
27;mu1;0.30421454
28;mu1;0.29664528
29;mu1;0.30747035
30;mu1;0.31170246
31;mu1;0.30179796
32;mu1;0.3106764
33;mu1;0.30542943
34;mu1;0.30208743
35;mu1;0.3079461
36;mu1;0.29212692
37;mu1;0.296052
38;mu1;0.29871452
39;mu1;0.2986249
40;mu1;0.29178524
41;mu1;0.29957712
42;mu1;0.3058079
43;mu1;0.30938357
44;mu1;0.3043138
45;mu1;0.3054974
46;mu1;0.29224995
47;mu1;0.29978505
48;mu1;0.30639255
49;mu1;0.2975378
50;mu2;90.34771
51;mu2;90.51591
52;mu2;91.545105
53;mu2;89.8534
54;mu2;90.816444
55;mu2;89.995735
56;mu2;90.40178
57;mu2;89.76145
58;mu2;90.66077
59;mu2;89.813576
60;mu2;90.36888
61;mu2;89.679565
62;mu2;89.99646
63;mu2;89.94053
64;mu2;89.58974
65;mu2;90.326584
66;mu2;90.43559
67;mu2;90.3981
68;mu2;90.670296
69;mu2;89.56181
70;mu2;89.80049
71;mu2;90.90101
72;mu2;89.90667
73;mu2;89.50253
74;mu2;89.885124
75;mu2;90.58676
76;mu2;89.83071
77;mu2;89.59944
78;mu2;90.27092
79;mu2;90.658485
80;mu2;90.766106
81;mu2;90.56745
82;mu2;90.06172
83;mu2;90.42683
84;mu2;90.19493
85;mu2;89.97578
86;mu2;89.94021
87;mu2;89.47957
88;mu2;89.019844
89;mu2;89.36154
90;mu2;90.073425
91;mu2;89.99569
92;mu2;90.062195
93;mu2;89.40757
94;mu2;89.233795
95;mu2;90.25744
96;mu2;90.36024
97;mu2;90.58616
98;mu2;88.97434
99;mu2;89.28641
100;mu3;7.1970644
101;mu3;7.4892435
102;mu3;7.8040924
103;mu3;7.643423
104;mu3;7.4077406
105;mu3;7.2258387
106;mu3;7.306801
107;mu3;7.434153
108;mu3;7.6311817
109;mu3;7.386741
110;mu3;7.4170833
111;mu3;7.6699305
112;mu3;7.4681115
113;mu3;7.7723227
114;mu3;7.4470177
115;mu3;7.41078
116;mu3;7.7132983
117;mu3;7.3340216
118;mu3;7.374731
119;mu3;7.727126
120;mu3;7.313597
121;mu3;7.8030114
122;mu3;7.340088
123;mu3;7.421459
124;mu3;7.481251
125;mu3;7.4713707
126;mu3;7.4754124
127;mu3;7.684313
128;mu3;7.486212
129;mu3;7.631034
130;mu3;7.673934
131;mu3;7.2831273
132;mu3;7.668885
133;mu3;7.6852407
134;mu3;7.6682334
135;mu3;7.59742
136;mu3;7.5604353
137;mu3;7.391964
138;mu3;7.599551
139;mu3;7.4306397
140;mu3;7.247758
141;mu3;7.309805
142;mu3;7.93685
143;mu3;7.3763676
144;mu3;7.6161504
145;mu3;7.8162956
146;mu3;7.5364585
147;mu3;7.677314
148;mu3;7.4057956
149;mu3;7.5371075
150;gamma2_1;0.002319667
151;gamma2_1;0.003068845
152;gamma2_1;0.002876214
153;gamma2_1;0.0019829117
154;gamma2_1;0.0031833542
155;gamma2_1;0.002237248
156;gamma2_1;0.0020888501
157;gamma2_1;0.0037778001
158;gamma2_1;0.0027417555
159;gamma2_1;0.0030137545
160;gamma2_1;0.002178903
161;gamma2_1;0.00228941
162;gamma2_1;0.0028230126
163;gamma2_1;0.002877199
164;gamma2_1;0.002773395
165;gamma2_1;0.0022202963
166;gamma2_1;0.0019923989
167;gamma2_1;0.0018978232
168;gamma2_1;0.0024273193
169;gamma2_1;0.0020906662
170;gamma2_1;0.002473258
171;gamma2_1;0.0031529064
172;gamma2_1;0.0027824123
173;gamma2_1;0.0025805996
174;gamma2_1;0.0030620538
175;gamma2_1;0.002163008
176;gamma2_1;0.002945952
177;gamma2_1;0.0019734825
178;gamma2_1;0.002694274
179;gamma2_1;0.0020560564
180;gamma2_1;0.0025043758
181;gamma2_1;0.0026973349
182;gamma2_1;0.0022306985
