;variable;value
294;sigma2;0.0009831141
295;sigma2;0.0009911101
296;sigma2;0.0009981458
297;sigma2;0.0009861585
298;sigma2;0.0009584075
299;sigma2;0.0009882641
300;alpha;14.158669
301;alpha;12.321857
302;alpha;12.653371
303;alpha;10.225505
304;alpha;9.531029
305;alpha;11.196622
306;alpha;13.929172
307;alpha;15.0466385
308;alpha;10.701722
309;alpha;10.796498
310;alpha;18.085308
311;alpha;9.050324
312;alpha;10.823585
313;alpha;12.293044
314;alpha;13.423095
315;alpha;13.058938
316;alpha;12.274378
317;alpha;13.368272
318;alpha;9.978902
319;alpha;14.822111
320;alpha;13.027445
321;alpha;13.427052
322;alpha;12.947907
323;alpha;8.677941
324;alpha;12.961497
325;alpha;9.511014
326;alpha;9.767123
327;alpha;13.526155
328;alpha;12.024718
329;alpha;12.96937
330;alpha;10.319933
331;alpha;12.941221
332;alpha;12.852022
333;alpha;11.519523
334;alpha;13.528871
335;alpha;10.479302
336;alpha;15.039146
337;alpha;13.351059
338;alpha;11.335308
339;alpha;9.600965
340;alpha;10.635635
341;alpha;6.8929977
342;alpha;7.572941
343;alpha;11.378881
344;alpha;11.089339
345;alpha;5.522793
346;alpha;11.355274
347;alpha;12.055462
348;alpha;11.139668
349;alpha;7.2173357
