;variable;value
0;mu1;0.3014669
1;mu1;0.29533666
2;mu1;0.2962345
3;mu1;0.30261797
4;mu1;0.30006728
5;mu1;0.29625124
6;mu1;0.2952961
7;mu1;0.29093742
8;mu1;0.29942426
9;mu1;0.30289066
10;mu1;0.3136155
11;mu1;0.29368803
12;mu1;0.3032556
13;mu1;0.3004793
14;mu1;0.29048377
15;mu1;0.2954967
16;mu1;0.3056879
17;mu1;0.29257417
18;mu1;0.29671973
19;mu1;0.30127323
20;mu1;0.30044082
21;mu1;0.30180636
22;mu1;0.29475096
23;mu1;0.288992
24;mu1;0.29996368
25;mu1;0.30674693
26;mu1;0.29300573
27;mu1;0.30412358
28;mu1;0.2968379
29;mu1;0.30788016
30;mu1;0.31137478
31;mu1;0.30220577
32;mu1;0.31130195
33;mu1;0.304882
34;mu1;0.3023134
35;mu1;0.30788398
36;mu1;0.29271615
37;mu1;0.2964673
38;mu1;0.29871923
39;mu1;0.2987136
40;mu1;0.29192692
41;mu1;0.29961908
42;mu1;0.30652148
43;mu1;0.30970415
44;mu1;0.30430654
45;mu1;0.3046941
46;mu1;0.2921846
47;mu1;0.29935405
48;mu1;0.3066799
49;mu1;0.2973866
50;mu2;90.30729
51;mu2;90.58245
52;mu2;91.649254
53;mu2;89.86877
54;mu2;90.80701
55;mu2;89.96643
56;mu2;90.41713
57;mu2;89.776054
58;mu2;90.65897
59;mu2;89.69089
60;mu2;90.392044
61;mu2;89.741035
62;mu2;90.03355
63;mu2;89.89804
64;mu2;89.58883
65;mu2;90.3059
66;mu2;90.412964
67;mu2;90.422646
68;mu2;90.67908
69;mu2;89.50873
70;mu2;89.79244
71;mu2;90.85175
72;mu2;90.05404
73;mu2;89.531044
74;mu2;89.87074
75;mu2;90.69647
76;mu2;89.785995
77;mu2;89.657234
78;mu2;90.319084
79;mu2;90.72315
80;mu2;90.7011
81;mu2;90.63478
82;mu2;90.16786
83;mu2;90.34856
84;mu2;90.23253
85;mu2;90.00624
86;mu2;89.998886
87;mu2;89.504585
88;mu2;89.07845
89;mu2;89.329254
90;mu2;90.07794
91;mu2;90.01053
92;mu2;90.11733
93;mu2;89.39097
94;mu2;89.19178
95;mu2;90.23929
96;mu2;90.34551
97;mu2;90.55389
98;mu2;88.98434
99;mu2;89.27507
100;mu3;7.184767
101;mu3;7.531774
102;mu3;7.8419375
103;mu3;7.7101994
104;mu3;7.4149094
105;mu3;7.241005
106;mu3;7.3032827
